INSEE;ZRR
8481;0
8482;1
8483;0
8484;1
8485;1
8486;0
8487;0
8488;0
8489;1
8490;1
8491;0
8492;0
8494;0
8496;1
8497;0
8498;1
8499;1
8500;1
8501;1
8502;1
8503;1
9001;1
9002;1
9003;1
9004;1
9005;1
9006;1
9007;1
9008;1
9009;1
9011;1
9012;1
9013;1
9014;1
9015;1
9016;1
9017;1
9018;1
9019;1
9020;1
9021;0
9022;0
9023;1
9024;1
9025;1
9026;1
9027;1
9029;1
9030;1
9031;1
9032;1
9033;1
9034;1
9035;1
9037;1
9038;1
9039;1
9040;0
9041;1
9042;1
9043;1
9044;1
9045;1
9046;1
9047;1
9048;1
9049;1
9050;0
9051;1
9052;1
9053;1
9054;1
9055;1
9056;0
9057;1
9058;1
9059;1
9060;0
9061;1
9062;1
9063;1
9064;1
9065;1
9066;1
9067;0
9068;1
9069;1
9070;1
9071;1
9072;0
9073;1
9074;1
9075;1
9076;0
9077;1
9078;1
9079;1
9080;1
9081;0
9082;1
9083;1
9084;1
9085;1
9086;1
9087;1
9088;1
9089;1
9090;0
9091;1
9092;1
9093;1
9094;1
9095;1
9096;1
9097;1
9098;1
9099;1
9100;1
9101;0
9102;1
9103;0
9104;0
9105;1
9106;1
9107;1
9108;1
9109;1
9110;1
9111;1
9113;1
9114;1
9115;1
9116;0
9117;0
9118;1
9119;1
9120;1
9121;1
9122;1
9123;1
9124;1
9125;1
9126;1
9127;1
9128;1
9129;1
9130;1
9131;1
9132;0
9133;1
9134;1
9136;1
9137;0
9138;1
9139;1
9140;1
9141;1
9142;1
9143;1
9145;0
9146;0
9147;0
9148;1
9149;1
9150;1
9151;1
9152;1
9153;1
9154;1
9155;1
9156;1
9157;1
9158;1
9159;1
9160;1
9161;1
9162;1
9163;0
9164;1
9165;1
9166;1
9167;1
9168;1
9169;1
9170;0
9171;1
9172;1
9173;0
9174;1
9175;0
9176;1
9177;0
9178;1
9179;0
9180;1
9181;1
9182;1
9183;1
9184;1
9185;0
9186;1
9187;1
9188;1
9189;1
9190;1
9192;1
9193;1
9194;1
9195;1
9196;1
9197;1
9198;1
9199;0
9200;1
9201;1
9202;0
9203;1
9204;1
9205;1
9206;1
9207;1
9208;1
9209;1
9210;1
9211;1
9212;1
9213;1
9214;1
9215;1
9216;1
9217;1
9218;1
9219;1
9220;1
9221;1
9222;1
9223;1
9224;1
9225;0
9226;1
9227;1
9228;1
9229;1
9230;1
9231;1
9232;1
9233;1
9234;1
9235;1
9236;1
9237;1
9238;0
9239;1
9240;1
9241;1
9242;1
9243;1
9244;1
9245;0
9246;1
9247;1
9249;1
9250;1
9251;1
9252;1
9253;1
9254;0
9255;0
9256;0
9257;1
9258;0
9259;1
9260;1
9261;1
9262;1
9263;1
9264;1
9265;0
9266;1
9267;1
9268;1
9269;1
9270;0
9271;0
9272;1
9273;1
9274;1
9275;0
9276;0
9277;1
9279;1
9280;1
9281;1
9282;0
9283;1
9284;0
9285;1
9287;1
9289;1
9290;1
9291;1
9292;1
9293;1
9294;1
9295;1
9296;1
9297;1
9298;1
9299;1
9300;1
9301;1
9303;1
9304;1
9305;1
9306;1
9307;1
9308;1
9309;1
9310;1
9311;1
9312;0
9313;1
9314;1
9315;0
9316;1
9318;1
9319;0
9320;1
9321;1
9322;1
9323;1
9324;0
9325;1
9326;1
9327;0
9328;1
9329;1
9330;1
9331;0
9332;0
9334;1
9335;1
9336;1
9338;1
9339;0
9340;0
9341;1
9342;1
10002;1
10003;1
10004;1
10005;1
10006;1
10007;1
10008;1
10009;1
10010;1
10011;1
10012;1
10013;0
10014;1
10015;1
10017;1
10018;1
10019;1
10020;1
10021;1
10022;1
10023;1
10024;1
10025;1
10026;1
10027;1
10028;1
10029;1
10030;0
10031;0
10032;1
10033;1
10034;1
10035;1
10037;1
10038;1
10039;1
10040;1
10041;1
10042;1
10043;1
10044;1
10045;1
10046;1
10047;1
10048;1
10049;0
10050;1
10051;0
10052;1
10053;0
10054;1
10055;1
10056;1
10057;0
10058;1
10059;1
10060;0
10061;1
10062;1
10063;1
10064;1
10065;1
10066;0
10067;0
10068;1
10069;1
10070;1
10071;1
10072;1
10073;1
10074;1
10075;1
10076;1
10077;1
10078;1
10079;1
10080;1
10081;0
10082;1
10083;1
10084;1
10085;1
10086;1
10087;1
10089;1
10090;1
10091;1
10092;1
10093;1
10094;1
10095;1
10096;1
10097;1
10098;1
10099;1
10100;0
10101;1
10102;1
10103;1
10104;0
10105;1
10106;0
10107;1
10108;1
10109;1
10110;0
10111;1
10112;1
10113;1
10114;0
10115;0
10116;0
10117;1
10118;1
10119;1
10120;1
10121;1
10122;1
10123;1
10124;1
10125;1
10126;1
10127;1
10128;1
10129;1
10130;1
10131;1
10132;1
10133;1
10134;1
10135;1
10136;1
10137;1
10138;1
10139;1
10140;1
10141;1
10142;0
10143;1
10144;1
10145;1
10146;1
10147;0
10148;0
10149;1
10150;1
10151;1
10153;0
10154;0
10155;1
10156;0
10157;1
10158;1
10159;1
10160;1
10161;1
10162;0
10163;1
10164;0
10165;1
10166;1
10167;1
10168;1
10169;0
10170;1
10171;1
10172;1
10173;0
10174;1
10175;1
10176;1
10177;0
10178;1
10179;0
10180;1
10181;1
10182;1
10183;1
10184;1
10185;1
10186;0
10187;1
10188;1
10189;1
10190;0
10191;0
10192;1
10193;1
10194;1
10195;1
10196;1
10197;1
10198;0
10199;1
10200;1
10201;1
10202;1
10203;1
10204;0
10205;1
10206;1
10207;1
10208;0
10209;0
10210;1
10211;0
10212;0
10213;1
10214;1
10215;1
10216;1
10217;1
10218;1
10219;1
10220;0
10221;1
10222;1
10223;1
10224;1
10225;0
10226;1
10227;1
10228;1
10229;0
10230;0
10231;0
10232;1
10233;1
10234;1
10235;1
10236;1
10237;1
10238;0
10239;1
10240;0
10241;1
10242;1
10243;1
10245;0
10246;0
10247;1
10248;0
10249;0
10250;1
10251;1
10252;1
10253;1
10254;0
10255;0
10256;1
10257;1
10258;1
10259;0
10260;0
10261;1
10262;1
10263;1
10264;1
10265;0
10266;1
10267;1
10268;0
10269;1
10270;1
10271;1
10272;1
10273;1
10274;1
10275;1
10276;1
10278;1
10279;1
10280;0
10281;0
10282;0
10283;1
10284;0
10285;1
10286;1
10287;1
10288;1
10289;1
10290;1
10291;0
10293;1
10294;1
10295;1
10296;1
10297;0
10298;0
10299;1
10300;1
10301;1
10302;1
10303;1
10304;1
10305;1
10306;1
10307;0
10308;1
10309;1
10310;1
10312;1
10313;1
10314;1
10315;1
10316;1
10317;1
10318;1
10319;1
10320;1
10321;0
10323;0
10324;0
10325;0
10326;1
10327;1
10328;1
10329;0
10330;1
10331;1
10332;0
10333;0
10334;0
10335;1
10336;0
10337;1
10338;1
10339;1
10340;0
10341;0
10342;0
10343;0
10344;0
10345;1
10346;1
10347;1
10348;1
10349;0
10350;1
10351;1
10352;0
10353;1
10354;1
10355;0
10356;1
10357;0
10358;1
10359;1
10360;0
10361;1
10362;0
10363;0
10364;1
10365;1
10366;1
10367;0
10368;1
10369;1
10370;0
10371;0
10372;1
10373;0
10374;1
10375;0
10376;1
10377;1
10378;1
10379;1
10380;1
10381;0
10382;0
10383;1
10384;1
10386;1
10387;0
10388;1
10389;1
10390;1
10391;0
10392;1
10393;1
10394;1
10395;1
10396;0
10397;1
10398;1
10399;1
10400;1
10401;1
10402;0
10403;1
10404;1
10405;1
10406;0
10408;1
10409;0
10410;1
10411;1
10412;0
10414;0
10416;0
10417;1
10418;1
10419;1
10420;0
10421;0
10422;1
10423;1
10424;1
10425;0
10426;1
10427;1
10428;1
10429;1
10430;1
10431;1
10432;1
10433;1
10434;0
10435;0
10436;1
10437;1
10438;1
10439;1
10440;1
10441;1
10442;1
10443;1
10444;1
10445;1
11001;0
11002;1
11003;1
11004;1
11005;0
11006;1
11007;1
11008;1
11009;0
11010;1
11011;0
11012;0
11013;1
11014;0
11015;1
11016;1
11017;1
11018;0
11019;1
11020;1
11021;1
11022;0
11023;0
11024;0
11025;0
11026;1
11027;0
11028;1
11029;1
11030;1
11031;1
11032;1
11033;1
11034;1
11035;1
11036;1
11037;0
11038;1
11039;1
11040;0
11041;0
11042;0
11043;0
11044;1
11045;1
11046;1
11047;1
11048;1
11049;1
11051;1
11052;1
11053;1
11054;1
11055;1
11056;0
11057;1
11058;1
11059;1
11060;1
11061;1
11062;1
11063;1
11064;1
11065;1
11066;1
11067;1
11068;0
11069;0
11070;1
11071;1
11072;1
11073;1
11074;1
11075;0
11076;1
11077;1
11078;1
11079;1
11080;1
11081;0
11082;1
11083;1
11084;0
11085;0
11086;0
11087;1
11088;0
11089;1
11090;1
11091;1
11092;0
11093;1
11094;1
11095;0
11096;1
11098;1
11099;0
11100;1
11101;1
11102;0
11103;1
11104;1
11105;1
11106;0
11107;1
11108;1
11109;1
11110;1
11111;1
11112;1
11113;1
11114;1
11115;1
11116;0
11117;1
11118;1
11119;1
11120;1
11121;1
11122;0
11123;1
11124;1
11125;1
11126;1
11127;1
11128;1
11129;1
11130;1
11131;1
11132;1
11133;1
11134;1
11135;1
11136;1
11137;1
11138;1
11139;1
11140;1
11141;1
11142;1
11143;1
11144;1
11145;0
11146;0
11147;1
11148;1
11149;1
11150;1
11151;0
11152;1
11153;1
11154;1
11155;1
11156;1
11157;1
11158;1
11159;1
11160;1
11161;1
11162;1
11163;1
11164;0
11165;1
11166;1
11167;1
11168;1
11169;1
11170;0
11172;1
11173;1
11174;1
11175;1
11176;1
11177;1
11178;1
11179;1
11180;1
11181;1
11182;1
11183;1
11184;1
11185;1
11186;1
11187;1
11188;0
11189;1
11190;0
11191;1
11192;1
11193;1
11194;1
11195;1
11196;1
11197;1
11198;0
11199;0
11200;0
11201;0
11202;0
11203;1
11204;1
11205;0
11206;1
11207;1
11208;1
11209;1
11210;1
11211;1
11212;0
11213;1
11214;1
11215;0
11216;1
11217;0
11218;1
11219;1
11220;0
11221;1
11222;1
11223;0
11224;1
11225;1
11226;1
11227;1
11228;1
11229;1
11230;1
11231;1
11232;1
11233;0
11234;1
11235;1
11236;1
11238;1
11239;1
11240;1
11241;1
11242;0
11243;1
11244;1
11245;1
11246;1
11247;1
11248;0
11249;1
11250;1
11251;1
11252;1
11253;0
11254;1
11255;0
11256;1
11257;0
11258;0
11259;0
11260;1
11261;1
11262;0
11263;1
11264;0
11265;1
11266;0
11267;1
11268;1
11269;0
11270;1
11271;1
11272;0
11273;1
11274;1
11275;1
11276;1
11277;1
11278;1
11279;0
11280;0
11281;1
11282;1
11283;1
11284;1
11285;0
11286;0
11287;1
11288;0
11289;1
11290;1
11291;1
11292;1
11293;1
11294;1
11295;0
11296;0
11297;1
11299;0
11300;1
11301;0
11302;1
11303;1
11304;1
11305;1
11306;1
11307;0
11308;0
11309;1
11310;1
11311;1
11312;1
11313;1
11314;1
11315;0
11316;1
11317;1
11318;1
11319;1
11320;1
11321;1
11322;0
11323;1
11324;1
11325;0
11326;1
11327;0
11328;1
11330;0
11331;1
11332;1
11333;1
11334;1
11335;1
11336;1
11337;1
11338;1
11339;1
11340;0
11341;1
11342;0
11343;1
11344;1
11345;1
11346;1
11347;1
11348;1
11350;1
11351;1
11352;1
11353;0
11354;1
11355;1
11356;1
11357;0
11358;1
11359;1
11360;0
11361;1
11362;1
11363;1
11364;1
11365;1
11366;0
11367;1
11368;0
11369;0
11370;0
11371;1
11372;1
11373;1
11374;1
11375;1
11376;1
11377;1
11378;1
11379;0
11380;1
11381;1
11382;1
11383;1
11384;1
11385;1
11386;1
11387;1
11388;1
11389;1
11390;1
11391;1
11392;1
11393;1
11394;1
11395;1
11396;0
11397;0
11398;0
11399;1
11400;1
11401;1
11402;1
11404;0
11405;0
11406;1
11407;1
11408;1
11409;1
11410;0
11411;1
11412;1
11413;1
11414;1
11415;1
11416;0
11417;1
11418;1
11419;1
11420;1
11421;0
11422;0
11423;1
11424;1
11425;0
11426;0
11427;1
11428;1
11429;0
11430;1
11431;1
11432;1
11433;0
11434;1
11435;1
11436;1
11437;0
11438;1
11439;1
11440;1
11441;0
12001;1
12002;1
12003;1
12004;1
12006;1
12007;1
12008;1
12009;1
12010;1
12011;1
12012;1
12013;1
12015;1
12016;1
12017;1
12018;1
12019;1
12021;1
12022;1
12023;1
12024;1
12025;1
12026;1
12027;1
12028;1
12029;1
12030;1
12031;1
12032;1
12033;1
12034;1
12035;1
12036;1
12037;1
12038;1
12039;1
12041;1
12042;1
12043;1
12044;1
12045;1
12046;1
12047;1
12048;1
12049;1
12050;1
12051;1
12052;1
12053;1
12054;1
12055;1
12056;1
12057;1
12058;1
12059;1
12060;1
12061;1
12062;1
12063;1
12064;1
12065;1
12066;1
12067;1
12068;1
12069;1
12070;1
12071;1
12072;1
12073;1
12074;1
12075;1
12076;1
12077;1
12078;1
12079;1
12080;1
12082;1
12083;1
12084;1
12085;1
12086;1
12088;1
12089;1
12090;1
12091;1
12092;1
12093;1
12094;1
12095;1
12096;1
12097;1
12098;1
12099;1
12100;1
12101;1
12102;1
12103;1
12104;1
12105;1
12106;1
12107;1
12108;1
12109;1
12110;1
12111;1
12113;1
12115;1
12116;1
12118;1
12119;1
12120;1
12121;1
12122;1
12124;1
12125;1
12127;1
12128;1
12129;1
12130;1
12131;1
12133;1
12134;1
12135;1
12136;1
12137;1
12138;1
12139;1
12140;1
12141;1
12142;1
12143;1
12144;1
12145;1
12146;1
12147;1
12148;1
12149;1
12150;1
12151;1
12152;1
12153;1
12154;1
12155;1
12156;1
12157;1
12158;1
12159;1
12160;1
12161;1
12162;1
12163;1
12164;1
12165;1
12166;1
12167;1
12168;1
12169;1
12170;1
12171;1
12172;1
12174;1
12175;1
12176;1
12177;1
12178;1
12179;1
12180;1
12181;1
12182;1
12183;1
12184;1
12185;1
12186;1
12187;1
12188;1
12189;1
12190;1
12191;1
12192;1
12193;1
12194;1
12195;1
12197;1
12198;1
12199;1
12200;1
12201;1
12202;1
12203;1
12204;1
12205;1
12206;1
12207;1
12208;1
12209;1
12210;1
12211;1
12212;1
12213;1
12214;1
12215;1
12216;1
12217;1
12219;1
12220;1
12221;1
12222;1
12223;1
12224;1
12225;1
12226;1
12227;1
12228;1
12229;1
12230;1
12231;1
12232;1
12233;1
12234;1
12235;1
12236;1
12237;1
12238;1
12239;1
12240;1
12241;1
12242;1
12243;1
12244;1
12246;1
12247;1
12248;1
12249;1
12250;1
12251;1
12252;1
12253;1
12254;1
12255;1
12256;1
12257;1
12258;1
12259;1
12260;1
12261;1
12262;1
12263;1
12264;1
12265;1
12266;1
12267;1
12268;1
12269;1
12270;1
12272;1
12273;1
12274;1
12275;1
12276;1
12277;1
12278;1
12280;1
12281;1
12282;1
12283;1
12284;1
12286;1
12287;1
12288;1
12289;1
12290;1
12291;1
12292;1
12293;1
12294;1
12295;1
12296;1
12297;1
12298;1
12299;1
12300;1
12301;1
12303;1
12305;1
12307;1
13001;0
13002;0
13003;0
13004;1
13005;0
13006;0
13007;0
13008;0
13009;0
13010;0
13011;0
13012;0
13013;0
13014;0
13015;0
13016;0
13017;1
13018;0
13019;0
13020;0
13021;0
13022;0
13023;0
13024;0
13025;0
13026;0
13027;0
13028;0
13029;0
13030;0
13031;0
13032;0
13033;0
13034;0
13035;0
13036;0
13037;0
13038;0
13039;0
13040;0
13041;0
13042;0
13043;0
13044;0
13045;0
13046;0
13047;0
13048;0
13049;0
13050;0
13051;0
13052;0
13053;0
13054;0
13055;0
13056;0
13057;0
13058;0
13059;0
13060;0
13061;1
13062;0
13063;0
13064;0
13065;0
13066;0
13067;0
13068;0
13069;0
13070;0
13071;0
13072;0
13073;0
13074;0
13075;0
13076;0
13077;0
13078;0
13079;0
13080;0
13081;0
13082;0
13083;0
13084;0
13085;0
13086;0
13087;0
13088;0
13089;0
13090;0
13091;0
13092;0
13093;0
13094;0
13095;0
13096;1
13097;1
13098;0
13099;0
13100;0
13101;0
13102;0
13103;0
13104;0
13105;0
13106;0
13107;0
13108;1
13109;0
13110;0
13111;0
13112;0
13113;0
13114;0
13115;0
13116;0
13117;0
13118;0
13119;0
14001;0
14003;0
14005;0
14006;0
14007;1
14009;0
14011;1
14012;0
14014;0
14015;0
14016;0
14019;0
14020;0
14021;0
14022;0
14023;1
14024;0
14025;1
14026;0
14027;1
14030;0
14032;0
14033;1
14034;0
14035;1
14036;0
14037;1
14038;0
14039;0
14040;0
14041;0
14042;0
14043;1
14044;0
14045;0
14046;0
14047;0
14049;0
14050;1
14053;1
14054;1
14055;0
14057;0
14059;0
14060;0
14061;1
14062;0
14063;1
14064;1
14066;0
14068;0
14069;0
14070;1
14076;0
14077;0
14078;1
14079;0
14080;0
14082;0
14083;1
14084;1
14085;0
14086;0
14087;1
14088;1
14089;0
14090;0
14091;0
14092;0
14093;0
14096;1
14097;0
14098;0
14100;0
14101;0
14102;0
14103;1
14104;0
14106;0
14107;1
14110;0
14111;0
14116;0
14117;0
14118;0
14119;0
14120;1
14121;1
14122;0
14123;0
14124;1
14125;0
14126;1
14127;1
14130;0
14131;0
14132;1
14134;0
14135;0
14136;1
14137;0
14138;1
14140;1
14141;0
14143;1
14145;0
14146;0
14147;0
14149;0
14150;0
14159;0
14160;0
14161;0
14162;0
14163;0
14165;1
14166;0
14167;0
14168;1
14169;0
14171;0
14172;0
14173;0
14174;1
14175;0
14177;0
14179;0
14180;1
14181;0
14182;1
14183;0
14184;0
14190;1
14191;0
14193;0
14194;0
14195;1
14196;0
14197;0
14198;0
14200;0
14202;0
14203;0
14204;1
14205;0
14206;1
14207;0
14209;1
14211;0
14214;0
14215;0
14216;1
14218;0
14220;0
14221;0
14223;1
14224;1
14225;0
14226;0
14227;0
14228;0
14229;0
14230;1
14231;1
14232;0
14236;0
14237;0
14238;0
14239;1
14240;1
14241;1
14242;0
14243;0
14244;1
14245;1
14246;0
14248;0
14249;0
14250;0
14251;0
14252;0
14254;0
14256;1
14257;0
14258;1
14260;0
14261;0
14266;0
14269;0
14270;0
14271;0
14272;1
14273;0
14274;0
14275;0
14276;1
14277;0
14278;0
14280;1
14281;1
14282;1
14283;1
14284;1
14285;1
14286;0
14287;0
14288;0
14289;1
14290;0
14291;0
14293;0
14297;0
14298;1
14299;0
14300;1
14301;0
14302;0
14303;0
14304;0
14305;0
14306;0
14308;0
14309;0
14310;0
14311;0
14312;1
14316;0
14318;0
14319;0
14320;0
14322;0
14325;0
14326;0
14327;0
14328;0
14329;0
14332;1
14333;0
14334;0
14335;1
14336;0
14337;0
14338;0
14341;0
14342;1
14343;1
14344;0
14345;1
14346;0
14347;1
14348;0
14349;0
14352;1
14353;1
14354;0
14355;0
14357;1
14358;1
14360;1
14362;0
14364;0
14365;0
14366;0
14367;1
14368;0
14369;1
14370;1
14371;0
14374;1
14375;1
14377;0
14378;1
14379;1
14380;0
14381;1
14383;0
14384;0
14385;0
14389;1
14390;1
14391;1
14393;0
14394;1
14396;0
14397;1
14398;1
14399;0
14400;0
14401;0
14402;1
14403;0
14404;0
14405;1
14406;0
14407;0
14408;0
14409;0
14410;0
14411;0
14412;1
14419;0
14421;0
14424;1
14425;0
14426;0
14427;1
14430;0
14431;0
14435;0
14436;0
14437;0
14438;0
14439;1
14445;1
14446;0
14448;1
14449;1
14452;1
14453;1
14454;0
14455;0
14456;0
14457;1
14458;0
14460;0
14461;0
14465;0
14466;0
14467;1
14468;1
14469;1
14473;1
14474;1
14475;1
14476;1
14478;0
14480;1
14482;0
14483;0
14484;0
14486;1
14487;0
14488;0
14491;1
14492;0
14494;0
14495;0
14496;1
14497;1
14498;1
14499;0
14500;0
14501;1
14502;1
14504;0
14506;1
14509;0
14510;0
14511;1
14512;1
14514;0
14515;0
14516;1
14519;0
14520;0
14522;0
14524;0
14527;0
14528;0
14529;0
14530;0
14531;1
14533;1
14534;0
14535;0
14536;0
14538;0
14540;0
14541;1
14542;0
14543;0
14546;1
14547;1
14550;1
14552;0
14554;0
14555;0
14556;0
14557;0
14558;0
14559;1
14562;0
14563;0
14565;0
14566;0
14569;0
14570;0
14571;0
14572;1
14574;0
14575;0
14576;0
14578;0
14579;1
14582;0
14586;1
14587;0
14588;1
14589;0
14590;1
14591;1
14592;0
14593;0
14595;0
14598;0
14601;0
14602;0
14603;0
14605;1
14606;0
14607;1
14609;0
14610;0
14613;1
14614;1
14619;1
14620;0
14621;0
14622;1
14623;0
14625;0
14626;0
14627;1
14630;0
14635;0
14637;0
14639;1
14640;0
14643;1
14644;0
14645;0
14646;1
14648;0
14649;1
14650;1
14651;0
14652;1
14654;0
14656;0
14657;0
14658;1
14659;0
14660;0
14661;0
14663;0
14664;1
14665;0
14666;0
14667;1
14668;1
14669;1
14672;1
14674;0
14675;0
14676;0
14677;1
14678;1
14679;0
14680;0
14681;1
14682;0
14684;0
14685;0
14687;0
14689;0
14692;0
14694;0
14698;0
14699;0
14700;1
14701;0
14705;1
14706;0
14707;0
14708;1
14709;0
14710;1
14711;1
14712;0
14713;0
14714;1
14715;0
14716;1
14719;0
14720;1
14721;0
14723;1
14724;0
14726;1
14728;0
14731;0
14732;0
14733;0
14734;0
14735;1
14737;1
14738;0
14739;0
14740;0
14741;0
14742;1
14743;1
14744;0
14745;1
14747;0
14748;0
14751;1
14752;1
14753;1
14754;0
14755;0
14756;1
14758;0
14759;1
14760;1
14761;0
14762;1
14764;1
15001;1
15002;1
15003;1
15004;1
15005;1
15006;1
15007;1
15008;1
15009;1
15010;1
15011;1
15012;0
15013;1
15014;0
15015;1
15016;1
15017;1
15018;1
15019;1
15020;1
15021;1
15022;1
15024;1
15025;1
15026;1
15027;1
15028;1
15029;1
15030;1
15032;1
15033;1
15034;1
15036;1
15037;1
15038;1
15040;1
15041;1
15042;1
15043;1
15045;1
15046;1
15048;1
15049;1
15050;1
15051;1
15052;1
15053;1
15054;1
15055;1
15056;0
15057;1
15058;1
15059;1
15060;1
15061;1
15063;1
15064;1
15065;1
15066;1
15067;1
15069;1
15070;1
15072;1
15073;1
15074;1
15075;1
15076;1
15077;1
15078;1
15079;1
15080;1
15081;1
15082;1
15083;0
15084;1
15085;1
15086;1
15087;1
15088;1
15089;1
15090;1
15091;1
15092;1
15093;1
15094;1
15095;1
15096;1
15097;1
15098;1
15100;1
15101;1
15102;1
15103;1
15104;1
15105;1
15106;1
15107;1
15108;1
15110;1
15111;1
15112;1
15113;1
15114;1
15116;1
15117;1
15118;1
15119;1
15120;1
15121;1
15122;1
15123;1
15124;1
15125;1
15126;1
15127;1
15128;1
15129;1
15130;1
15131;1
15132;1
15133;1
15134;1
15135;1
15137;1
15138;1
15139;1
15140;0
15141;1
15142;1
15143;1
15144;1
15146;1
15147;1
15148;1
15149;1
15151;1
15152;1
15153;1
15154;1
15155;1
15156;1
15157;1
15158;1
15159;1
15160;0
15161;1
15162;1
15163;1
15164;1
15165;1
15166;1
15167;1
15168;1
15169;1
15170;1
15172;1
15173;1
15174;1
15175;1
15176;1
15178;1
15179;1
15180;1
15181;1
15182;1
15183;1
15184;1
15185;1
15186;1
15187;1
15188;1
15189;1
15190;1
15191;1
15192;1
15194;1
15196;1
15198;1
15199;1
15200;1
15201;1
15202;1
15203;1
15204;0
15205;1
15206;1
15207;1
15208;1
15209;1
15211;1
15212;1
15213;1
15214;1
15215;1
15216;1
15217;1
15218;1
15219;1
15220;1
15221;0
15222;1
15223;1
15224;1
15225;1
15226;1
15228;1
15229;1
15230;1
15231;1
15232;1
15233;0
15234;1
15235;1
15236;1
15237;1
15238;1
15240;1
15241;1
15242;1
15243;1
15244;1
15245;1
15246;1
15247;1
15248;1
15249;1
15250;1
15251;1
15252;1
15253;1
15254;1
15255;0
15256;1
15257;1
15258;1
15259;1
15260;1
15261;1
15262;1
15263;1
15264;1
15265;1
15266;1
15267;0
15268;1
15269;1
16001;1
16002;1
16003;1
16005;1
16007;1
16008;1
16009;1
16010;0
16011;1
16012;0
16013;0
16014;1
16015;0
16016;1
16018;0
16019;0
16020;1
16023;1
16024;1
16025;1
16026;0
16027;1
16028;1
16029;1
16030;1
16031;1
16032;0
16034;1
16035;1
16036;1
16037;1
16038;1
16039;1
16040;1
16041;1
16042;1
16044;1
16045;0
16046;1
16047;1
16048;1
16049;1
16050;0
16052;1
16053;1
16054;1
16055;0
16056;0
16057;0
16058;0
16059;1
16060;0
16061;0
16062;1
16063;1
16064;1
16065;1
16066;1
16067;1
16068;1
16069;1
16070;1
16071;1
16072;1
16073;1
16074;1
16075;1
16076;1
16077;0
16078;0
16079;1
16081;1
16082;1
16083;1
16084;1
16085;1
16086;1
16087;1
16088;0
16089;0
16090;0
16091;1
16093;1
16095;1
16096;1
16097;0
16098;1
16099;1
16100;1
16101;1
16102;0
16103;1
16104;1
16105;1
16106;1
16107;1
16108;1
16109;1
16110;1
16111;1
16112;1
16113;0
16114;1
16116;0
16117;1
16118;1
16119;1
16120;0
16121;1
16122;1
16123;1
16124;1
16125;1
16127;1
16128;1
16130;1
16131;1
16132;1
16133;1
16134;1
16135;1
16136;1
16137;1
16138;0
16139;0
16140;1
16141;1
16142;1
16143;1
16144;1
16145;0
16146;0
16147;1
16148;1
16150;0
16151;0
16152;0
16153;0
16154;0
16155;1
16157;1
16158;1
16160;1
16161;1
16162;1
16163;0
16164;1
16165;0
16166;0
16167;0
16168;0
16169;0
16170;1
16171;0
16173;1
16174;0
16175;1
16176;1
16177;1
16178;1
16180;1
16181;1
16182;1
